path,label_path,hazard_score,label,split
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8YYa-X0PnuoR7jbOiCT8pg_heading_173_pitch_0_png.rf.2a9a27c157f7a69e53d7c5e465ed316e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_GAKGmHTwOJLWMaKXzp_RIw_heading_337_pitch_-1_png.rf.5aed18525ac3b893d8bf0ce167e1025c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4mFEPkop_YxhTWcG_AJusw_heading_46_pitch_1_png.rf.394ac27c17a506fec0db57f2133ec4b4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.019268,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6_YN_zBifoYiRJOFbqUKTQ_heading_285_pitch_1_png.rf.9442068882b3f85a4f53594f8b16b09a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4OqoV1NGWUezMOgvaTZ4vQ_heading_77_pitch_-1_png.rf.834f7d70ba65917aca7331642d09907a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_dqdXzSZzcyF4iRfXAz0MfQ_heading_352_pitch_4_png.rf.f42101f6c4e0f4de112c3d7c04d2f5e9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_76_RlUilTRDg7__2GMuDIA_heading_22_pitch_-1_png.rf.9fdfdd6f2a2a5f526db03c072f13c1a6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5ndxipXzzKKUxMY9gXVnhQ_heading_182_pitch_0_png.rf.3eee206a45de63470dc35ef8e63f9bba.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_ABF1nH_7cOb-8iPuTjyL0g_heading_101_pitch_2_png.rf.f6a90275a4ed05a34f978f96ec65327d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_b8SJ5yJ3DSHIlaq_hoR50Q_heading_133_pitch_-2_png.rf.e42577297bde376b0296530cc11aa95b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_JQ2xf7uDvXKV6B1yfzVZjg_heading_210_pitch_0_png.rf.366d162e23042ed71f5b44ad23f8fdc7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_58eTm4RClMWSD4Ce3D4O7A_heading_216_pitch_0_png.rf.d9eeef964fe8c64789a8c2ce48aeac59.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5njzNt7L8o6Ok8NzVtBLSg_heading_315_pitch_3_png.rf.f17fe85ee0dd8c146e61130bf9aa1498.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_i5hXNzAdNEJIHSwlNvI7ag_heading_180_pitch_-5_png.rf.d9c5e279019bab70380dabf00ef53906.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_DIgo3PmR9zvTR-XA3P-VtQ_heading_209_pitch_2_png.rf.039be7e23835adfb149b6f1c2113c00e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5xrYIBRhUTqkJOmx1nRz6g_heading_226_pitch_-2_png.rf.7117c31b51aa59d21cf1ca5b7ea4d865.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_AKaleDJkUKSvu00UWCkOKA_heading_208_pitch_4_png.rf.c638a93f8b66c08c8578c0ec3ab90be3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_73yJUjCHWKEJ83iA6T3H6A_heading_280_pitch_-1_png.rf.6e891f740e014818bcc15ff0268d3a30.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_BH5Fk6m3LEv4D-GkK_WfWg_heading_30_pitch_-2_png.rf.49a0547c8233981fa374ef75853c5db3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-BFGipsq_3hpJjuYlHRVBQ_heading_278_pitch_-2_png.rf.9d8a823a7499c6c1a81e1dc7d748c003.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8AzHllONEm0yUYhxZcYwgg_heading_98_pitch_0_png.rf.d9319da165a7755dc8c5234e34c92bf6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_eOH-hklZGCnQhw8Non8RnA_heading_207_pitch_5_png.rf.6f2756a29f665718393ba97b5a0e3119.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4yk0x9RLNeaj09Da36zy0A_heading_33_pitch_0_png.rf.95064fd193d57b2619e721e8568ff9df.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.245085,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_cinrz4Q9dfkTvT3dqVzXNA_heading_242_pitch_0_png.rf.a8f6700dc37e25173a59b5053ebbd604.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.010196,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6FUQomSUlM-RA-xqL-iFSA_heading_277_pitch_10_png.rf.db22216e13d5d1e7260294c5034ad32b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7KnJQsnEyg2DBVbAttF4iw_heading_43_pitch_-2_png.rf.ddc9d89286aa6acb439b9413f51b9ee7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_FVPsobZpkmuDe_dfjIvPQw_heading_246_pitch_2_png.rf.ec19ca9527c35ca939ed0386ee0dcce7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_3L1igDuS-pSK7spJWbnuRA_heading_220_pitch_0_png.rf.0b40e02e6741551550c1c1e6424ededf.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6dlnB-oG-WLzaDnB1DG63A_heading_351_pitch_0_png.rf.4b74945e3c9d0a36804868908c365bd1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1JL8lu4OfsMRUFz07ZEKYA_heading_59_pitch_-1_png.rf.9e16e3e7e3e7466e5c9da1a217d1b817.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5K2NRn7SXkPwrsMiSpackQ_heading_280_pitch_-3_png.rf.273b7ef645048af3cfd01c38dd3901e2.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_bO2oxlYdfsmWWPMQk5laow_heading_133_pitch_-3_png.rf.b3028a5945f6eb20195988279ed0c3ff.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6GfwTWp7zyWDrIGXNTX_OA_heading_330_pitch_-2_png.rf.ca417306ba73d9a96ff139611acb650b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6lZUf22RU_30SJtesvpl8A_heading_117_pitch_0_png.rf.b57d882a52b7f2d22966768f7804cebb.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_GNlwVt2uEW6jT3r6KMQE2A_heading_339_pitch_0_png.rf.b9ff7a29e1f0e8342032c77084949991.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.102784,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5ObNjbn4h8WR4MAgiR6ldw_heading_235_pitch_3_png.rf.855f3034a61ae99a188d7977356fc5d5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7ZGrrSddgxSDJUgRGydQ8g_heading_214_pitch_0_png.rf.fad04b57a2519e8df9c06154ea82ff84.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_j9IbPaH86pHIKt-Wv4qevA_heading_343_pitch_-5_png.rf.76440fa93b9a38644cce09dcb21816db.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_25cABWdAbZlV1P50Ct1MUA_heading_308_pitch_-2_png.rf.b8559f50f2193b9134d00c036ae8e336.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1uM9ZBbwY-SMwVmDT-Yb1Q_heading_178_pitch_0_png.rf.6df1ad4fe190b7f65b1caa31bc02458d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_92rT5qOHTlkAtrKBhfuHug_heading_272_pitch_-2_png.rf.f4c3e1864f2f9f9c48fd182de9a893f3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_gKrIDdgnbU77vaYMC1GPxg_heading_110_pitch_-2_png.rf.0d75cecf7c2a90ba470543f4b2b698cd.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6lugJD-ccxOa0Kw5nmtN8g_heading_160_pitch_-4_png.rf.2cb09439ffd8f1b2b59b24e17d566933.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000080,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5LjPJft0a0uy5AjBQrD4OA_heading_197_pitch_0_png.rf.7c6d08ca6b1bba8af37c9af14a335ea3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Hp_qu_psN30fdnAsdJytNw_heading_186_pitch_-1_png.rf.f00a2735587fdf86252735db109acdfd.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_kRbZdgKgrKPmvK4o1LF9Zg_heading_63_pitch_-3_png.rf.7f7c4223f6b2ed492ce669d83b4e6153.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1kw0ZFLJ32r_OLK-Ia2xnA_heading_217_pitch_-3_png.rf.35dc087677e55fabc2c44ae192adb391.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_57M3nK5dX0-vqUilwRbxiQ_heading_243_pitch_-3_png.rf.8e165663eb547bafd60c79a5d7d733ba.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6cnzsp5GS-AzzeuQsMW82g_heading_306_pitch_5_png.rf.0ba68be9087f56533c5ca76c8545ff96.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_EHyQfjVNf44HCi0tJR9h6A_heading_24_pitch_2_png.rf.33f2719125d2809642f168bfa618ae24.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8hW037uI1FSb65sZcIORyg_heading_77_pitch_-4_png.rf.80d2b0b8853a2b32835c91b711548591.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_dhWm0_Bo91lHOl4QWdERfg_heading_295_pitch_2_png.rf.8c593d667ac8a001e4f022f7a56361c5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_EHyQfjVNf44HCi0tJR9h6A_heading_24_pitch_2_png.rf.d3993f2d65d522c20ba0d86e20df3207.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8WX-RlAcjk97CDpQmyD03g_heading_148_pitch_-1_png.rf.74e5c01c3437bc69af56e0c34a998433.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8VehNqPqKFCH7o1vy87M9w_heading_267_pitch_-7_png.rf.a2d014dd28971409ef6f663682a76a50.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8ERdJvMVdx_8q3spZvPjmQ_heading_325_pitch_-4_png.rf.aee01e3be4c5b104389e8731db0db289.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4InVtr19MOtThvi9MhJFUQ_heading_131_pitch_1_png.rf.81d95a69b21e40ea884097dd801c2f1b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_CDCiLn12dij-HrorIkRosQ_heading_35_pitch_0_png.rf.d774d6034dc007d0eaa438598b8b6efb.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6cnzsp5GS-AzzeuQsMW82g_heading_306_pitch_5_png.rf.dfa0b11be616bad4f854644fd1601182.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7uDimWXabkN0nP3DOXX5UA_heading_339_pitch_-2_png.rf.485a27f8bc28564efe247907f9190a8a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.033443,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_KFmG4_ROqo5FD6rKtJ8o9g_heading_296_pitch_-3_png.rf.c7dab8dac9338657fd08cb75441ec0d7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_E8IV9WR3dQ8AYhxBRhyOkw_heading_150_pitch_0_png.rf.63957a3d7fcc848e4bfdb2e8eef4b784.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.071938,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_csp11ShhMv0zb7tACF3csA_heading_113_pitch_1_png.rf.fc1e0c9679fc1449faf1b566f280e9a0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_BJL6dO7NA_uEwWNFDka_6Q_heading_353_pitch_-7_png.rf.1bc124b06321852c05f6ca25485e5b53.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_b1KfUn2MfXSEejyFrU3odg_heading_279_pitch_-1_png.rf.348ffa9c8ef761f114b8b8437f2929a8.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8VehNqPqKFCH7o1vy87M9w_heading_267_pitch_-7_png.rf.c2bea109053fa874a4173b437194fd62.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_2lhGMndMRu-OfrymIXCT1Q_heading_138_pitch_-5_png.rf.82d5d00dab0c2cc50ba1ac20e7bd854f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000010,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_25cABWdAbZlV1P50Ct1MUA_heading_308_pitch_-2_png.rf.296111f79dc10e2630e5b1b22c87cc0d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7ZGrrSddgxSDJUgRGydQ8g_heading_214_pitch_0_png.rf.4c8796ead3867626f08063d2535fd971.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7uDimWXabkN0nP3DOXX5UA_heading_339_pitch_-2_png.rf.a66ea393563e8e8d478080c1afa07cff.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.038853,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_3rgs-W6MFhtE8qdb_0_g7A_heading_317_pitch_0_png.rf.a6827cde8a43b00af99b0c262b76eb5e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_B0TF6rHX2snDzMdFG20c9g_heading_83_pitch_-2_png.rf.ddf77bde55c3bddbc2e6cf20e194fe82.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8wJdDsGMjqTU3NAsQsrJVw_heading_263_pitch_5_png.rf.5fc3120d0455b1bfab821e580e7fe427.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6I1Y2T3O8PgLshj7sviofQ_heading_1_pitch_4_png.rf.822480a115c36afdf7c684ef740d3fea.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5scDPBIYVo0mGhyNVlpWqA_heading_236_pitch_1_png.rf.b2aec33e0764f81c0ca8f589f8a22a55.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8hW037uI1FSb65sZcIORyg_heading_77_pitch_-4_png.rf.8a3b318f37900892044e161110b94b5b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_3rgs-W6MFhtE8qdb_0_g7A_heading_317_pitch_0_png.rf.c61ad7e014a3999e29b5b4c5c0ccd4a1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6e5vLQoh1h7uHWh_S472Ow_heading_118_pitch_-2_png.rf.efa898ce5b6d7dc961415a4e92a2e599.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8SIKECbM16sXglLwjYql-g_heading_59_pitch_1_png.rf.f59c8613c35d7d15aecf44f7e0a9ddd8.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_86wycJQoL6_0xsVhpa_cUQ_heading_203_pitch_3_png.rf.d79624aa1156aa22ec36d07fe3c1d673.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_E8IV9WR3dQ8AYhxBRhyOkw_heading_150_pitch_0_png.rf.2c0a0b7ddc3f386e678777076ced55b4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.128187,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5K2NRn7SXkPwrsMiSpackQ_heading_280_pitch_-3_png.rf.b08a1404d6d98c3262d8b5d88d3313aa.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6lZUf22RU_30SJtesvpl8A_heading_117_pitch_0_png.rf.cdcf2d29907f9e65ba6f0b6f49c72dfd.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_16VYAHPwTZBU-0ikSsvBPQ_heading_254_pitch_1_png.rf.11f2302625cbf1e2267f83bebb016557.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6b6nDN9jVrQZBcSL819rWQ_heading_322_pitch_0_png.rf.3be544cce5563265f91587162e8f16a0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5oLTQ0z6i_npfcGZ-nrIhA_heading_277_pitch_3_png.rf.63d805616f8a7ec3c4418fe20e1988dc.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1vddB03nPBRRakjDxEBxig_heading_274_pitch_5_png.rf.040181753d96675ba71a00127c502d80.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6k44EfDzJuXohQovhUOuuA_heading_240_pitch_1_png.rf.66f7c1c13dd5c0b9a45dfa112abc55a5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
