image,target_hazard_score,target_label,predicted_hazard_score,predicted_label,score_bin,abs_error
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6GwmbNEsJf8fFaNyz7-mgQ_heading_129_pitch_-3_png.rf.79ab1a97ee1c20ad71326f470988682b.jpg,0.0,0,0.6294443011283875,1,"(0.6, 0.7]",0.6294443011283875
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4BwRIO34x5oPAt8ykPhv7A_heading_310_pitch_5_png.rf.0669f1b890d7627713218f915aaa3d10.jpg,0.880797,1,0.2552186846733093,0,"(0.2, 0.3]",0.6255783153266907
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2bDVxBbl6TeAO6NM_ih10A_heading_314_pitch_-5_png.rf.c50a28f7adfee93a8dad9b1529164169.jpg,0.161673,0,0.7837774753570557,1,"(0.7, 0.8]",0.6221044753570557
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1JqFD6GQAWPa6jQa_e1Bnw_heading_12_pitch_-2_png.rf.3a7abf259aaca0197d0d3867fc968da5.jpg,0.880797,1,0.2590031325817108,0,"(0.2, 0.3]",0.6217938674182892
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-lLY6cJ9oeLYngxaH2cQZA_heading_232_pitch_-4_png.rf.9b420937488582c10c07a8b7378b9617.jpg,0.0,0,0.6191238164901733,1,"(0.6, 0.7]",0.6191238164901733
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_51qj6YFkbVdcoQhbpkaRVw_heading_337_pitch_1_png.rf.3005bf411be2eb331368515bf4ca270b.jpg,0.880797,1,0.262903094291687,0,"(0.2, 0.3]",0.617893905708313
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_48ll4LNIhfYSXghRrZkVuA_heading_126_pitch_10_png.rf.af41ce7b684b59b5dc82608c33ddd2b7.jpg,0.000241,0,0.6164870858192444,1,"(0.6, 0.7]",0.6162460858192443
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-AueNiaadqxLLnr51t_4zQ_heading_86_pitch_0_png.rf.c3e460aad64f1f3ecbfdfbffebbc8966.jpg,0.880797,1,0.2726019024848938,0,"(0.2, 0.3]",0.6081950975151063
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_54LoW1HRhkP84nOb-YYiqg_heading_4_pitch_-2_png.rf.86c1f2d05af66fc5847d45e0e7c603ba.jpg,0.0,0,0.6075446605682373,1,"(0.6, 0.7]",0.6075446605682373
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_072I2fdbIVVcq0t6RRfpMw_heading_214_pitch_-6_png.rf.eaeea19a1d46686981d6a3e592b05480.jpg,0.880797,1,0.27376800775527954,0,"(0.2, 0.3]",0.6070289922447205
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1oqQcQwNkHIpC62HBv2B3A_heading_200_pitch_0_png.rf.3aa717d830f9f17cae4c9c2a86674a0b.jpg,0.269967,0,0.8735235929489136,1,"(0.8, 0.9]",0.6035565929489135
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2y2aMv6LufyqTzls18cR3w_heading_107_pitch_-2_png.rf.b88a0e9b689efbf485623d494e96e0f0.jpg,1.9e-05,0,0.6023130416870117,1,"(0.6, 0.7]",0.6022940416870117
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-bsaWJJyfemYeAeRN7zO_w_heading_225_pitch_0_png.rf.c10738e8556f046adf0c490e8098d36a.jpg,0.880797,1,0.2804606854915619,0,"(0.2, 0.3]",0.6003363145084382
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2innfhazHM3DqzRieeYuZA_heading_229_pitch_3_png.rf.2d5c78c0d90f94aa2f8ebaf3f26b48da.jpg,0.049835,0,0.6453955769538879,1,"(0.6, 0.7]",0.595560576953888
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0lJfya5gfGk3G6Ir4QXhBA_heading_261_pitch_0_png.rf.8088753ffddb5e375a599dd0baf49e6a.jpg,0.880797,1,0.2854958772659302,0,"(0.2, 0.3]",0.5953011227340699
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0t4ruVUNL98E5yr1YdN7cQ_heading_55_pitch_5_png.rf.a71fa391b6e7792e049c524d246d637b.jpg,0.880797,1,0.28626182675361633,0,"(0.2, 0.3]",0.5945351732463837
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1OkF1RulweFr-9VYQ57CTA_heading_85_pitch_0_png.rf.f23cba0797792c326f602a7a223d4e02.jpg,0.880797,1,0.2872653901576996,0,"(0.2, 0.3]",0.5935316098423005
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0UYqIgHU1fEx_OdQgfDQow_heading_241_pitch_0_png.rf.494d6290f2d0b7475dc32a7991161de2.jpg,0.0,0,0.5933879613876343,1,"(0.5, 0.6]",0.5933879613876343
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1ALgOP-Wln4Pzapb28oFEw_heading_331_pitch_2_png.rf.d139c541111704e2b970fc66ee20fe25.jpg,0.880797,1,0.287564218044281,0,"(0.2, 0.3]",0.593232781955719
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0MWc4M0gh1GVjDfq0Q9AWA_heading_143_pitch_2_png.rf.0caabdde57f2759f4015867be183cb84.jpg,0.880797,1,0.28777262568473816,0,"(0.2, 0.3]",0.5930243743152619
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0MajdHTcPq7Is-orOsjrpA_heading_45_pitch_0_png.rf.5a8500ea760c5509c1761ea5ed784dba.jpg,0.880797,1,0.28787073493003845,0,"(0.2, 0.3]",0.5929262650699616
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1N5832y-NEQpWweKiETgzg_heading_243_pitch_-3_png.rf.b78e505c9cb7d57f82e353ca44659698.jpg,0.880797,1,0.29078081250190735,0,"(0.2, 0.3]",0.5900161874980927
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2vgfpTyXOveLN4IKfiM9dQ_heading_203_pitch_-6_png.rf.79b82989a8b7917c48cef131f48ce56a.jpg,0.880797,1,0.2928699254989624,0,"(0.2, 0.3]",0.5879270745010376
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4-HSaA6RrRpWcZ7FqkyP7Q_heading_313_pitch_-4_png.rf.45b194c37f3952e3828ee0bfc40c9e76.jpg,0.880797,1,0.29372793436050415,0,"(0.2, 0.3]",0.5870690656394959
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0rC327Yaw_61k6VYVlctxA_heading_36_pitch_0_png.rf.85b01b6732d79ff96aed30e28b9495de.jpg,0.880797,1,0.296264111995697,0,"(0.2, 0.3]",0.584532888004303
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_17d4EH4gQsgqCx44MFr8OA_heading_246_pitch_0_png.rf.23044cb882b8c945bcf3683aa2ef19dc.jpg,0.880797,1,0.2971442639827728,0,"(0.2, 0.3]",0.5836527360172272
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6KU0oB-IFXdQ3-zWc8xyrA_heading_344_pitch_2_png.rf.e47d3246cafcae9a813476e8ddda12a9.jpg,0.0,0,0.5770424604415894,1,"(0.5, 0.6]",0.5770424604415894
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-CbCrC8dTi6gd56Vu9uUxg_heading_327_pitch_6_png.rf.50093eb27530896f8aeab7ceff731e29.jpg,0.667726,1,0.09445569664239883,0,"(-0.001, 0.1]",0.5732703033576012
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4q4ZYUEOQlBdv6t9xF101g_heading_211_pitch_0_png.rf.e4a8bda077c3ba95f5e8cfb2140372dc.jpg,0.880797,1,0.3079054355621338,0,"(0.3, 0.4]",0.5728915644378663
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3FMmbQhpsfVsxTBueVF7jA_heading_258_pitch_-4_png.rf.b951fc3f898f96924f87f491238d8b6c.jpg,0.880797,1,0.31086012721061707,0,"(0.3, 0.4]",0.569936872789383
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3QAjeHxx5zjPonXIggFvmA_heading_321_pitch_4_png.rf.8532fd144bf4031697eed83ffd406b11.jpg,0.804406,1,0.23994781076908112,0,"(0.2, 0.3]",0.5644581892309188
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1lurfCvi0iY5IHEBqMAnaw_heading_100_pitch_0_png.rf.528d43352f1e8f5d602187120723669f.jpg,0.880797,1,0.32049477100372314,0,"(0.3, 0.4]",0.5603022289962769
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-7sXe2fK7eOB22wHDnSwFw_heading_250_pitch_-5_png.rf.0088629719cd44224b20d7beb849353f.jpg,0.880797,1,0.3235602080821991,0,"(0.3, 0.4]",0.557236791917801
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-vXn0sfrzvYjlb2fQ4kAMg_heading_3_pitch_7_png.rf.66bdfbfdaa28c17392b6e0fa178f0fe9.jpg,0.880797,1,0.32403966784477234,0,"(0.3, 0.4]",0.5567573321552277
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-P3NtCE6D0qmFY8Xid7Q7g_heading_329_pitch_0_png.rf.59d769c881d53bf5fa6b37ac0cc4bf51.jpg,0.880797,1,0.3244929313659668,0,"(0.3, 0.4]",0.5563040686340333
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1fcWhkuFZo-jwFpOik5sCg_heading_347_pitch_1_png.rf.8086dabbb8d1381fe95f5d79a7be23b6.jpg,0.880797,1,0.3260105848312378,0,"(0.3, 0.4]",0.5547864151687623
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-MwNJb-aBkCEXUsZyoiFYQ_heading_182_pitch_3_png.rf.12a5accd526af573a79cdd6fbcf13125.jpg,0.880797,1,0.32833853363990784,0,"(0.3, 0.4]",0.5524584663600922
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_25n4lx48f2N-QfjHqOSizw_heading_51_pitch_0_png.rf.83880e005cdce2c677e115b520d7f7ed.jpg,0.880797,1,0.3303156793117523,0,"(0.3, 0.4]",0.5504813206882477
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-D4FFu1vTphXM1ag36YNEg_heading_86_pitch_2_png.rf.158eb68c0f57458ddc483ec8860f2bb8.jpg,0.880797,1,0.33090341091156006,0,"(0.3, 0.4]",0.54989358908844
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-P3NtCE6D0qmFY8Xid7Q7g_heading_36_pitch_0_png.rf.6b52f091ee7d80b82cc78adb027b9036.jpg,0.880797,1,0.3311583399772644,0,"(0.3, 0.4]",0.5496386600227356
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-ixMiPKT9qmEFJVuRxtpoQ_heading_272_pitch_-2_png.rf.8afaa720133b59afe9103d663b3c305d.jpg,0.880797,1,0.33166706562042236,0,"(0.3, 0.4]",0.5491299343795777
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5x3pCovhTyAYOHHal6x3Gw_heading_337_pitch_-2_png.rf.4fb1857138413654378806eb4260c00c.jpg,0.880797,1,0.332791805267334,0,"(0.3, 0.4]",0.5480051947326661
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1fpQ6fODZjMNQgvyAWSMTA_heading_213_pitch_3_png.rf.444ee4e58ff8814f1f06066a3872d78f.jpg,0.0,0,0.5455729961395264,1,"(0.5, 0.6]",0.5455729961395264
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-eAeS7IpDkPkDHd5z0a6tQ_heading_230_pitch_-2_png.rf.f6cb17e0942864d1fc47ae5cd6867ee6.jpg,0.0,0,0.5434477925300598,1,"(0.5, 0.6]",0.5434477925300598
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-KcgAbA4AXCOL6fkRi7D7Q_heading_203_pitch_0_png.rf.5d99f0a9aed4bfc06c54dedfbb86e589.jpg,0.880797,1,0.3410209119319916,0,"(0.3, 0.4]",0.5397760880680085
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-K48-2olfNy4Nym3lgkTOg_heading_216_pitch_-1_png.rf.92719c4724365b664e4bc6c042f34b03.jpg,0.880797,1,0.34454572200775146,0,"(0.3, 0.4]",0.5362512779922486
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_28yNthQx1cSMNmMHKtGDfw_heading_342_pitch_-6_png.rf.e45d73bd99c1b75f0a960dcf910747b6.jpg,0.880797,1,0.3470321297645569,0,"(0.3, 0.4]",0.5337648702354432
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3MQdGNB9talIQGSxSIkAKw_heading_8_pitch_-5_png.rf.c14746d317ea23ab1c75897ecb52a88d.jpg,0.880797,1,0.35087597370147705,0,"(0.3, 0.4]",0.529921026298523
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6TYAJl-eJ3SnFIfpmqgUSw_heading_17_pitch_0_png.rf.29ea1512de7a5a206c50b052d090457a.jpg,0.793959,1,0.2675888240337372,0,"(0.2, 0.3]",0.5263701759662628
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-Ki0uPKLQYHp3PDWzx2oqQ_heading_22_pitch_-3_png.rf.35d55630e901409be5fc41a3cc743dd6.jpg,0.880797,1,0.3551030457019806,0,"(0.3, 0.4]",0.5256939542980195
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3zKW7cZqszbTpaR6YBC0Fg_heading_114_pitch_0_png.rf.6bd8302ed7bd625c42889df85287e3db.jpg,0.2218,0,0.7466663122177124,1,"(0.7, 0.8]",0.5248663122177124
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-f1kJQAgs3lVZtOKJhKoZA_heading_212_pitch_0_png.rf.7ccc1070c0d9d0b2fdd3215a048f9e7d.jpg,0.0,0,0.5204565525054932,1,"(0.5, 0.6]",0.5204565525054932
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1eMMB01aA_uyCOWecNMRiw_heading_71_pitch_-1_png.rf.95d445a38484aa3373dc7506aae9b414.jpg,0.880797,1,0.3640788197517395,0,"(0.3, 0.4]",0.5167181802482606
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0JPZoG9baHCzcpi5XBUbEA_heading_271_pitch_-6_png.rf.daa8b16735f62a62377c23e087288756.jpg,0.0,0,0.5164037942886353,1,"(0.5, 0.6]",0.5164037942886353
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1oiaAD_VOoUPPTE16XItRg_heading_223_pitch_0_png.rf.1107bc739c43daa1c542d3528019c056.jpg,0.880797,1,0.36504727602005005,0,"(0.3, 0.4]",0.51574972397995
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6EPAizD4qEs00b-Bp1Sivg_heading_205_pitch_1_png.rf.1bc3c88a8300bbb53dc636c175238be4.jpg,0.000812,0,0.5157485604286194,1,"(0.5, 0.6]",0.5149365604286193
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-nT_JRTFxKIsPTqpBps0zw_heading_125_pitch_5_png.rf.3f89344bf4634ffa1648dcc9bd13798c.jpg,0.0,0,0.5149136185646057,1,"(0.5, 0.6]",0.5149136185646057
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5lUig2KlXDVwRVla8ACmzg_heading_103_pitch_5_png.rf.e93cbb835099dc4159d8424995a8ff90.jpg,0.0,0,0.5138315558433533,1,"(0.5, 0.6]",0.5138315558433533
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_62UOxuWRyUwNZisFPFdFWQ_heading_3_pitch_-1_png.rf.75fc2b81dc358dcdac1da077fefb55e1.jpg,0.880797,1,0.36829039454460144,0,"(0.3, 0.4]",0.5125066054553986
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0figzcl9AzGdAz9-PuZHUg_heading_46_pitch_-2_png.rf.43cab1e88760fb633d39affa47bb1b0f.jpg,0.056375,0,0.5665066838264465,1,"(0.5, 0.6]",0.5101316838264466
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3AWP-W06Gw3qpWIfDky6rQ_heading_90_pitch_-1_png.rf.251120c968a8c9b3c364ac453b271173.jpg,0.880797,1,0.37102726101875305,0,"(0.3, 0.4]",0.509769738981247
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0kfETD9rf5w-1Un3P3W8w_heading_104_pitch_-4_png.rf.ee77ad4fff4027283b0f89c463f8c71f.jpg,0.0,0,0.5066218376159668,1,"(0.5, 0.6]",0.5066218376159668
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1SuIXqjeco7Gc3-0fdZTkQ_heading_214_pitch_1_png.rf.be2d10093c7cff7203b58ba0441e9d78.jpg,0.880797,1,0.37498557567596436,0,"(0.3, 0.4]",0.5058114243240357
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0z3vGcpIUl2oBopGYcHZpw_heading_278_pitch_-6_png.rf.78a4b37fbeee78ed788a2c335b87ff5b.jpg,0.858719,1,0.3530263602733612,0,"(0.3, 0.4]",0.5056926397266388
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1Aw9tsRalwO8jJZLHDWF8Q_heading_29_pitch_4_png.rf.21290356ed0a27b095d375e2ee3be854.jpg,0.880797,1,0.3768928349018097,0,"(0.3, 0.4]",0.5039041650981904
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-vbzB5_vyo0-5uLGEodEYw_heading_163_pitch_-3_png.rf.c3d88640b062a97f296d2666f5bd802b.jpg,0.0,0,0.49945276975631714,0,"(0.4, 0.5]",0.49945276975631714
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5plzaKACdUMjHDLKD2SfBw_heading_247_pitch_-2_png.rf.ea0ad531a27c4943ff1747c6594cbb0c.jpg,0.880797,1,0.38205114006996155,0,"(0.3, 0.4]",0.4987458599300385
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-D4FFu1vTphXM1ag36YNEg_heading_337_pitch_2_png.rf.8526342b0b0d4cef612fc5d5d9471b64.jpg,0.880797,1,0.383551687002182,0,"(0.3, 0.4]",0.49724531299781805
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6MM8Nrnt0mkaXCEpcuiSTA_heading_180_pitch_2_png.rf.e49d66131440e4abf9d003cc8e01d36c.jpg,0.282988,0,0.779525637626648,1,"(0.7, 0.8]",0.49653763762664793
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0YtuL2ZHwJrTFWAULDBmiQ_heading_27_pitch_1_png.rf.6959945def7b11538c50d3c698fe0bb5.jpg,0.880797,1,0.3855859339237213,0,"(0.3, 0.4]",0.49521106607627874
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0WUu0o1o9VJoQKZSh896sg_heading_54_pitch_2_png.rf.95e2a46f8d6407857ea86a95975867e8.jpg,0.0,0,0.4923028349876404,0,"(0.4, 0.5]",0.4923028349876404
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3QHco_b74flsNp3-66sZNw_heading_208_pitch_2_png.rf.e81b1cadf0e6bfdfadd2d1279a1d3018.jpg,0.880797,1,0.388631135225296,0,"(0.3, 0.4]",0.49216586477470403
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-X51z52Xmq49aDstjsclzQ_heading_192_pitch_-2_png.rf.2baf802993ba0443998150ae0536699a.jpg,0.880797,1,0.3888338506221771,0,"(0.3, 0.4]",0.49196314937782293
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0-Ez85jgmV0wOjqGHiRHgQ_heading_353_pitch_-1_png.rf.907eba097038f9b49e09471204c34973.jpg,0.833325,1,0.34166228771209717,0,"(0.3, 0.4]",0.4916627122879028
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0PMqRqD_dlV6OaS1rmvFSQ_heading_346_pitch_0_png.rf.15fdab66d7aeba8b55d6230e523a6ae6.jpg,0.880797,1,0.39002224802970886,0,"(0.3, 0.4]",0.4907747519702912
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4X3_Nr7ySHxBQUVfcnb3Gw_heading_35_pitch_7_png.rf.db65dc8f75aec40dd9afd5fd9291318a.jpg,0.880797,1,0.3909800350666046,0,"(0.3, 0.4]",0.48981696493339544
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1gr8Zukg8dxwcO4IKJ0V6A_heading_263_pitch_0_png.rf.bf5b7a04ae7def649662afedb4391325.jpg,0.880797,1,0.3910754323005676,0,"(0.3, 0.4]",0.4897215676994324
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6XEgUZslmlF3OtvjvrcSsA_heading_230_pitch_-1_png.rf.66c7898357dacf6c8a017da9de75ff0b.jpg,0.880797,1,0.39138245582580566,0,"(0.3, 0.4]",0.4894145441741944
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5Mi-vgedMJSGitkMJKfuGQ_heading_343_pitch_-3_png.rf.855977a605aed01c7210cd3de55ebb34.jpg,0.880797,1,0.3917785882949829,0,"(0.3, 0.4]",0.48901841170501714
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0AL-GL3zP-4tFFWsXX02mw_heading_229_pitch_-2_png.rf.c766b32b4756f6eb03a9629374422644.jpg,0.880797,1,0.393602579832077,0,"(0.3, 0.4]",0.487194420167923
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1bflKaWyPLwvSDXNA97xYA_heading_173_pitch_3_png.rf.1950b62a62d74385ec85d38d00a6a074.jpg,0.880797,1,0.39540034532546997,0,"(0.3, 0.4]",0.4853966546745301
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0zO0TQZnP5ka0766tYUbuw_heading_104_pitch_2_png.rf.aee3d22ca1c3a74543bbc698a27ac442.jpg,0.0,0,0.48365020751953125,0,"(0.4, 0.5]",0.48365020751953125
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_11ZjJRf0OJn9XCpl0Q5DxA_heading_269_pitch_-5_png.rf.b740b976fa40a443d40d7059b6e3e7f5.jpg,0.880797,1,0.3985702395439148,0,"(0.3, 0.4]",0.48222676045608526
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2fdiCKGc_RGBmuqUyW_bCw_heading_160_pitch_4_png.rf.811ea7a2d1abe5331b06d3052502b660.jpg,0.880797,1,0.399131715297699,0,"(0.3, 0.4]",0.4816652847023011
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5MM99JwKFXOP0mStmuUqDA_heading_324_pitch_0_png.rf.161bb7533ad6403d14b7ba7badd49ad8.jpg,0.880797,1,0.39924055337905884,0,"(0.3, 0.4]",0.4815564466209412
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0m2TJlVFNDoDxQxGL_rakA_heading_127_pitch_6_png.rf.5cf3902ec1c2b52df6d9f25884e79455.jpg,0.880797,1,0.4011878967285156,0,"(0.4, 0.5]",0.4796091032714844
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6WQUTb9d0axe4-0rSoAcuw_heading_5_pitch_-2_png.rf.63badaf49c0f6e3d1445c11a1b5eef4f.jpg,0.880797,1,0.4025184214115143,0,"(0.4, 0.5]",0.47827857858848577
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_08oMJl8fAU6mL3JlmCaCdw_heading_309_pitch_5_png.rf.a66f2a1f2ea640d1fe3d81749c269c80.jpg,0.880797,1,0.4044049084186554,0,"(0.4, 0.5]",0.47639209158134466
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_12hco0Kz3VyGKiiRzqN18g_heading_166_pitch_-3_png.rf.59cd9be2e0506addad5b65479af7b409.jpg,0.880797,1,0.40457552671432495,0,"(0.4, 0.5]",0.4762214732856751
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_11VdTVO2N0327TN6DzObIg_heading_200_pitch_3_png.rf.14b837076c60dfe8baf76d90d18ceff0.jpg,0.0,0,0.4759732484817505,0,"(0.4, 0.5]",0.4759732484817505
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-scr35xyAv-2z8otNJmBuA_heading_125_pitch_-2_png.rf.3e9dd8326f9c7e4d89e2bbb4ebb7b15e.jpg,0.880797,1,0.40562981367111206,0,"(0.4, 0.5]",0.475167186328888
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1kw0ZFLJ32r_OLK-Ia2xnA_heading_355_pitch_-3_png.rf.aff2f7cca593e0210642b9d6c2783829.jpg,0.880797,1,0.4079068601131439,0,"(0.4, 0.5]",0.47289013988685613
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-VTHv4DNz4q97UdKpjmrTw_heading_170_pitch_-3_png.rf.543b1c020a83e263ec0e7f723901a6af.jpg,0.880797,1,0.40821272134780884,0,"(0.4, 0.5]",0.4725842786521912
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0zO0TQZnP5ka0766tYUbuw_heading_242_pitch_2_png.rf.1894f37b2bcff9bb6e8a40b443ff5c79.jpg,0.880797,1,0.4089920222759247,0,"(0.4, 0.5]",0.47180497772407537
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1eqHLxt2-bWLN031QZ9l2w_heading_328_pitch_-2_png.rf.a83fc01f50887b99ddd4ead361d8c0c3.jpg,0.880797,1,0.41608673334121704,0,"(0.4, 0.5]",0.464710266658783
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0nAW7nGXO3ZP14d3x1bGBQ_heading_309_pitch_0_png.rf.781f0d0bf4ed0bdf435f46da5ef95260.jpg,0.880797,1,0.4164687991142273,0,"(0.4, 0.5]",0.46432820088577276
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0-isOnUeJkg4tm82XKtJEw_heading_281_pitch_0_png.rf.e3ef2d5be7a24bb346bf0a239860e5de.jpg,0.189921,0,0.6536558866500854,1,"(0.6, 0.7]",0.46373488665008544
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_072I2fdbIVVcq0t6RRfpMw_heading_52_pitch_-6_png.rf.08a51949a308a8ed68ec0a5203e4650f.jpg,0.880797,1,0.41729864478111267,0,"(0.4, 0.5]",0.4634983552188874
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0ijZGVdVqiV5klj3j2Ougw_heading_180_pitch_-4_png.rf.031a6261a4602b842c8346aabd5b7521.jpg,0.0,0,0.46181005239486694,0,"(0.4, 0.5]",0.46181005239486694
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-_KVCKEvMIrhAbj8iuggdg_heading_42_pitch_2_png.rf.1f6a400f0795c5d6c3260ab74d8cad08.jpg,0.880797,1,0.4236657917499542,0,"(0.4, 0.5]",0.45713120825004583
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5a9YDdCgAC6HW6nD_N5vhw_heading_11_pitch_2_png.rf.f10147ea33c447db76274d61ff06764b.jpg,0.880797,1,0.42430198192596436,0,"(0.4, 0.5]",0.4564950180740357
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_00J_vta2vWOoRHCwK2vprg_heading_227_pitch_-2_png.rf.2171c69a1ff3c752e3475547c0559952.jpg,0.880797,1,0.42653200030326843,0,"(0.4, 0.5]",0.4542649996967316
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0WbJZOX_4KCByrtyHoHCpw_heading_97_pitch_0_png.rf.047d2d5b491442f6fcd45755037821f2.jpg,0.880797,1,0.4270355701446533,0,"(0.4, 0.5]",0.45376142985534673
